Section ID,Section,HS4 ID,HS4,Year,Exports from China to India,PCI
1,Animal Products,0106,Other Animals,2024,174951.0,
1,Animal Products,0210,Preserved Meat,2024,895.0,0.10
1,Animal Products,0301,Live Fish,2024,10712.0,-0.85
1,Animal Products,0303,Non-fillet Frozen Fish,2024,5467955.0,-0.97
1,Animal Products,0306,Crustaceans,2024,204305.0,-1.99
1,Animal Products,0308,"Aquatic invertebrates, other than crustaceans and molluscs",2024,9941.0,
1,Animal Products,0408,Processed Egg Products,2024,125870.0,-0.02
1,Animal Products,0410,Other Edible Animal Products,2024,10881.0,-0.94
1,Animal Products,0502,Pig Hair,2024,778562.0,
1,Animal Products,0505,Bird Feathers and Skins,2024,345212.0,0.02
1,Animal Products,0508,Coral and Shells,2024,72368.0,
1,Animal Products,0510,Pharmaceutical Animal Products,2024,2112699.0,-1.45
1,Animal Products,0511,Other Inedible Animal Products,2024,1549803.0,-0.56
2,Vegetable Products,0602,"Other live plants, cuttings and slips; mushroom spawn",2024,11266218.0,-0.85
2,Vegetable Products,0603,Cut Flowers,2024,425313.0,-1.65
2,Vegetable Products,0604,Plant foliage,2024,377339.0,-0.99
2,Vegetable Products,0706,Root Vegetables,2024,1611.0,-0.90
2,Vegetable Products,0710,Frozen Vegetables,2024,430905.0,-0.48
2,Vegetable Products,0711,Preserved Vegetables,2024,380550.0,
2,Vegetable Products,0712,Dried Vegetables,2024,2695350.0,-0.94
2,Vegetable Products,0713,Dried Legumes,2024,30012462.0,-2.17
2,Vegetable Products,0714,Cassava,2024,8699.0,-2.11
2,Vegetable Products,0802,Other Nuts,2024,353101.0,-1.16
2,Vegetable Products,0805,Citrus,2024,10239021.0,-1.13
2,Vegetable Products,0806,Grapes,2024,22510550.0,-1.32
2,Vegetable Products,0808,Apples and Pears,2024,278.0,-0.61
2,Vegetable Products,0809,Pitted Fruits,2024,4049505.0,-1.20
2,Vegetable Products,0810,Other Fruits,2024,103338.0,-1.08
2,Vegetable Products,0811,Frozen Fruits and Nuts,2024,235729.0,-0.68
2,Vegetable Products,0813,Dried Fruits,2024,452976.0,-1.48
2,Vegetable Products,0901,Coffee,2024,2711.0,-1.21
2,Vegetable Products,0902,Tea,2024,1910142.0,-1.72
2,Vegetable Products,0904,Pepper,2024,7033773.0,-1.88
2,Vegetable Products,0906,Cinnamon,2024,1357101.0,
2,Vegetable Products,0908,"Nutmeg, mace and cardamons",2024,38832.0,-1.96
2,Vegetable Products,0909,Spice Seeds,2024,1927471.0,-2.06
2,Vegetable Products,0910,Spices,2024,9022686.0,-1.69
2,Vegetable Products,1006,Rice,2024,65.0,-1.87
2,Vegetable Products,1008,Buckwheat,2024,57497.0,
2,Vegetable Products,1104,Processed Cereals,2024,47654.0,-0.58
2,Vegetable Products,1106,Legume Flours,2024,6460.0,-1.28
2,Vegetable Products,1108,Starches,2024,15074.0,-0.42
2,Vegetable Products,1109,Wheat Gluten,2024,16662887.0,0.25
2,Vegetable Products,1202,Ground Nuts,2024,29663.0,-2.67
2,Vegetable Products,1206,Sunflower Seeds,2024,6202362.0,-0.58
2,Vegetable Products,1207,Other Oily Seeds,2024,331727.0,-2.51
2,Vegetable Products,1209,Sowing Seeds,2024,11398018.0,-0.50
2,Vegetable Products,1211,Perfume Plants,2024,4790706.0,-1.95
2,Vegetable Products,1212,"Locust beans, seaweed, sugar beet, cane, for food",2024,3118033.0,-1.74
2,Vegetable Products,1301,Insect Resins,2024,8707619.0,-2.82
2,Vegetable Products,1302,Vegetable Saps,2024,44946730.0,-0.25
2,Vegetable Products,1401,Vegetable Plaiting Materials,2024,113534.0,
2,Vegetable Products,1404,Other Vegetable Products,2024,156773.0,-1.66
3,Animal and Vegetable Bi-Products,1504,Fish Oil,2024,13558104.0,-1.91
3,Animal and Vegetable Bi-Products,1505,Wool Grease,2024,1773335.0,
3,Animal and Vegetable Bi-Products,1506,Other Animal Fats,2024,9542.0,0.40
3,Animal and Vegetable Bi-Products,1507,Soybean Oil,2024,1473.0,-1.39
3,Animal and Vegetable Bi-Products,1508,Ground Nut Oil,2024,6419.0,-2.97
3,Animal and Vegetable Bi-Products,1512,Seed Oils,2024,76.0,-0.86
3,Animal and Vegetable Bi-Products,1515,Other Pure Vegetable Oils,2024,1244361.0,-0.77
3,Animal and Vegetable Bi-Products,1516,Other Vegetable Oils,2024,89649.0,-1.36
3,Animal and Vegetable Bi-Products,1517,Margarine,2024,12900.0,-0.84
3,Animal and Vegetable Bi-Products,1518,Inedible Fats and Oils,2024,185660.0,-0.06
3,Animal and Vegetable Bi-Products,1520,Glycerol,2024,419.0,0.02
3,Animal and Vegetable Bi-Products,1521,Vegetable waxes and beeswax,2024,231663.0,
3,Animal and Vegetable Bi-Products,1522,Fat and Oil Residues,2024,14034.0,-0.42
4,Foodstuffs,1601,Sausages,2024,310.0,0.10
4,Foodstuffs,1602,Other Prepared Meat,2024,766.0,0.19
4,Foodstuffs,1603,Animal Extracts,2024,21844.0,
4,Foodstuffs,1604,Processed Fish,2024,7102.0,-0.69
4,Foodstuffs,1605,Processed Crustaceans,2024,801343.0,-1.25
4,Foodstuffs,1701,Raw Sugar,2024,65.0,-1.93
4,Foodstuffs,1702,Other Sugars,2024,2850215.0,0.15
4,Foodstuffs,1704,Confectionery Sugar,2024,26531020.0,-0.80
4,Foodstuffs,1805,Cocoa Powder,2024,1374095.0,-0.91
4,Foodstuffs,1806,Chocolate,2024,352027.0,0.05
4,Foodstuffs,1901,Malt Extract,2024,123206.0,-0.19
4,Foodstuffs,1902,Pasta,2024,606802.0,-0.79
4,Foodstuffs,1903,Tapioca,2024,28769.0,
4,Foodstuffs,1904,Prepared Cereals,2024,130014.0,-0.57
4,Foodstuffs,1905,Baked Goods,2024,522209.0,-0.41
4,Foodstuffs,2001,Pickled Foods,2024,59739.0,-0.86
4,Foodstuffs,2002,Processed Tomatoes,2024,1183072.0,-0.76
4,Foodstuffs,2003,Processed Mushrooms,2024,1030932.0,0.67
4,Foodstuffs,2004,Other Frozen Vegetables,2024,188786.0,0.05
4,Foodstuffs,2005,Other Processed Vegetables,2024,742817.0,-0.72
4,Foodstuffs,2006,Sugar Preserved Foods,2024,14654447.0,-1.02
4,Foodstuffs,2007,Jams,2024,57415.0,-0.57
4,Foodstuffs,2008,Other Processed Fruits and Nuts,2024,10111233.0,-0.79
4,Foodstuffs,2009,Fruit Juice,2024,1992337.0,-0.91
4,Foodstuffs,2101,Coffee and Tea Extracts,2024,7119856.0,-0.71
4,Foodstuffs,2102,Yeast,2024,24465372.0,-0.26
4,Foodstuffs,2103,Sauces and Seasonings,2024,6232465.0,-0.53
4,Foodstuffs,2104,Soups and Broths,2024,2583.0,-0.36
4,Foodstuffs,2106,Other Edible Preparations,2024,13675064.0,-0.00
4,Foodstuffs,2201,Water,2024,3439.0,-0.67
4,Foodstuffs,2202,Flavored Water,2024,4434558.0,-0.54
4,Foodstuffs,2203,Beer,2024,71554.0,-0.84
4,Foodstuffs,2204,Wine,2024,7355.0,-0.36
4,Foodstuffs,2207,Alcohol > 80% ABV,2024,313970.0,-0.88
4,Foodstuffs,2208,Hard Liquor,2024,613044.0,-0.54
4,Foodstuffs,2209,Vinegar,2024,296070.0,0.03
4,Foodstuffs,2301,Animal Meal and Pellets,2024,27083.0,-1.12
4,Foodstuffs,2302,Bran,2024,2423.0,-1.72
4,Foodstuffs,2303,Starch Residue,2024,792547.0,0.03
4,Foodstuffs,2304,Soybean Meal,2024,647122.0,-1.59
4,Foodstuffs,2306,Other Vegetable Residues,2024,547170.0,-0.85
4,Foodstuffs,2308,Other Vegetable Residues and Waste,2024,98212.0,-0.85
4,Foodstuffs,2309,Animal Food,2024,83502435.0,-0.40
4,Foodstuffs,2401,Raw Tobacco,2024,285503.0,-1.84
4,Foodstuffs,2402,Rolled Tobacco,2024,5199.0,-0.91
4,Foodstuffs,2403,Processed Tobacco,2024,1326.0,-0.74
5,Mineral Products,2501,Salt,2024,1476398.0,-1.23
5,Mineral Products,2502,Iron Pyrites,2024,238876.0,
5,Mineral Products,2503,Sulphur,2024,10630.0,-1.74
5,Mineral Products,2504,Graphite,2024,4693486.0,-1.15
5,Mineral Products,2505,Sand,2024,365818.0,-1.09
5,Mineral Products,2506,Quartz,2024,1483132.0,-1.68
5,Mineral Products,2507,Kaolin,2024,22100677.0,-0.14
5,Mineral Products,2508,Clays,2024,11956811.0,-0.40
5,Mineral Products,2510,Calcium Phosphates,2024,138317.0,-1.87
5,Mineral Products,2511,Barium Sulphate,2024,4307890.0,-1.36
5,Mineral Products,2512,Siliceous Fossil Meals,2024,700274.0,
5,Mineral Products,2513,Pumice,2024,50139.0,
5,Mineral Products,2515,"Marble, Travertine and Alabaster",2024,10957231.0,-1.41
5,Mineral Products,2516,Granite,2024,931150.0,-1.78
5,Mineral Products,2517,Gravel and Crushed Stone,2024,11055.0,-0.46
5,Mineral Products,2518,Dolomite,2024,5036533.0,
5,Mineral Products,2519,Magnesium Carbonate,2024,125433027.0,-0.44
5,Mineral Products,2520,Gypsum,2024,356582.0,-1.53
5,Mineral Products,2521,Limestone,2024,3498.0,-1.31
5,Mineral Products,2522,Quicklime,2024,2958402.0,-0.84
5,Mineral Products,2523,Cement,2024,1403629.0,-1.49
5,Mineral Products,2524,Asbestos,2024,554305.0,
5,Mineral Products,2525,Mica,2024,1428450.0,
5,Mineral Products,2526,Soapstone,2024,974508.0,0.06
5,Mineral Products,2528,Borax,2024,657.0,
5,Mineral Products,2529,Feldspar,2024,17300120.0,-1.34
5,Mineral Products,2530,Other Mineral,2024,19989123.0,-2.94
5,Mineral Products,2601,Iron Ore,2024,384.0,-1.94
5,Mineral Products,2602,Manganese Ore,2024,71684.0,-2.90
5,Mineral Products,2606,Aluminium Ore,2024,47859173.0,-2.49
5,Mineral Products,2607,Lead Ore,2024,294.0,-1.55
5,Mineral Products,2610,Chromium Ore,2024,2378810.0,-2.74
5,Mineral Products,2613,Molybdenum Ore,2024,77160811.0,-0.73
5,Mineral Products,2614,Titanium Ore,2024,8772759.0,-2.55
5,Mineral Products,2615,"Niobium, Tantalum, Vanadium and Zirconium Ore",2024,625141.0,-2.60
5,Mineral Products,2616,Precious Metal Ore,2024,102.0,-1.79
5,Mineral Products,2617,Other Ores,2024,3782.0,
5,Mineral Products,2618,Granulated Slag,2024,1003073.0,-0.19
5,Mineral Products,2620,"Slag, Ash and Residues Containing Heavy Metals, not from Ferrous Metallurgy",2024,85217.0,-0.64
5,Mineral Products,2621,Other Slag and Ash,2024,2753693.0,
5,Mineral Products,2701,"Coal, Briquettes and Similar Manufactured Solid Fuels",2024,11547044.0,-2.27
5,Mineral Products,2702,Lignite,2024,326536.0,-1.48
5,Mineral Products,2704,Coke,2024,205154419.0,-0.90
5,Mineral Products,2706,Tar from mineral fuels,2024,181179.0,-0.20
5,Mineral Products,2707,Coal Tar Oil,2024,2241622.0,0.24
5,Mineral Products,2708,Pitch Coke,2024,9828242.0,0.66
5,Mineral Products,2710,Refined Petroleum,2024,56794112.0,-1.13
5,Mineral Products,2711,Petroleum Gas,2024,1234437.0,-1.61
5,Mineral Products,2712,Petroleum Jelly,2024,36584019.0,-0.27
5,Mineral Products,2713,Petroleum Coke,2024,80383344.0,-0.93
5,Mineral Products,2714,Bitumen and asphalt,2024,105578.0,-0.96
5,Mineral Products,2715,Asphalt Mixtures,2024,859503.0,-1.08
6,Chemical Products,2801,Halogens,2024,645719.0,-0.78
6,Chemical Products,2802,Sulfur,2024,253737.0,-1.26
6,Chemical Products,2803,Carbon,2024,48483052.0,0.00
6,Chemical Products,2804,Hydrogen,2024,183219239.0,-0.01
6,Chemical Products,2805,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",2024,50183203.0,-0.84
6,Chemical Products,2806,Hydrochloric Acid,2024,64235.0,
6,Chemical Products,2807,Sulfuric Acid,2024,26445201.0,-0.11
6,Chemical Products,2809,Phosphoric Acid,2024,190529912.0,-0.61
6,Chemical Products,2810,Boron,2024,2104492.0,-1.10
6,Chemical Products,2811,Other Inorganic Acids,2024,37877610.0,0.36
6,Chemical Products,2812,Halides,2024,1909371.0,1.22
6,Chemical Products,2813,Nonmetal Sulfides,2024,2027583.0,
6,Chemical Products,2814,Ammonia,2024,7100243.0,-1.21
6,Chemical Products,2815,Sodium or Potassium Peroxides,2024,1519112.0,-0.19
6,Chemical Products,2816,Magnesium Hydroxide and Peroxide,2024,2703764.0,
6,Chemical Products,2817,Zinc Oxide and Peroxide,2024,251393.0,-0.25
6,Chemical Products,2818,Aluminium Oxide,2024,50671733.0,-0.25
6,Chemical Products,2819,Chromium Oxides and Hydroxides,2024,2043559.0,
6,Chemical Products,2820,Manganese Oxides,2024,13419440.0,
6,Chemical Products,2821,Iron Oxides and Hydroxides,2024,18729495.0,-0.30
6,Chemical Products,2822,Cobalt Oxides and Hydroxides,2024,1529459.0,-1.49
6,Chemical Products,2823,Titanium Oxides,2024,16189038.0,0.99
6,Chemical Products,2824,Lead Oxides,2024,26126.0,
6,Chemical Products,2825,Inorganic Salts,2024,108507202.0,-0.38
6,Chemical Products,2826,Fluorides,2024,40682394.0,0.77
6,Chemical Products,2827,Chlorides,2024,27473044.0,0.25
6,Chemical Products,2828,Hypochlorites,2024,17966002.0,
6,Chemical Products,2829,Chlorates and Perchlorates,2024,1978069.0,
6,Chemical Products,2830,Sulfides,2024,565139.0,
6,Chemical Products,2831,Dithionites and Sulfoxylates,2024,202673.0,
6,Chemical Products,2832,Sulfites,2024,4175932.0,
6,Chemical Products,2833,Sulfates,2024,11629082.0,-0.21
6,Chemical Products,2834,Nitrites and Nitrates,2024,13176712.0,-0.16
6,Chemical Products,2835,Phosphinates (hypophosphites) and phosphonates (phosphites),2024,77683609.0,0.11
6,Chemical Products,2836,Carbonates,2024,47525023.0,-0.53
6,Chemical Products,2837,Cyanides,2024,4571127.0,-0.81
6,Chemical Products,2839,Silicates,2024,1371025.0,-0.74
6,Chemical Products,2840,Borates,2024,3788466.0,-0.14
6,Chemical Products,2841,Oxometallic or Peroxometallic Acid Salts,2024,3560835.0,1.97
6,Chemical Products,2842,Other Inorganic Acids Salts,2024,49590769.0,1.06
6,Chemical Products,2843,Precious Metal Compounds,2024,5097961.0,0.77
6,Chemical Products,2844,Radioactive Chemicals,2024,222726.0,-0.57
6,Chemical Products,2845,Other Isotopes,2024,544281.0,-0.05
6,Chemical Products,2846,Rare-Earth Metal Compounds,2024,4368382.0,-0.19
6,Chemical Products,2847,Hydrogen peroxide,2024,297894.0,-0.15
6,Chemical Products,2849,Carbides,2024,60263751.0,0.30
6,Chemical Products,2850,Hydrides and other anions,2024,43597393.0,1.33
6,Chemical Products,2852,"Compounds, inorganic or organic, of mercury, excluding amalgams",2024,15011.0,
6,Chemical Products,2853,Other inorganic compounds,2024,1275577.0,0.92
6,Chemical Products,2901,Acyclic Hydrocarbons,2024,55951046.0,0.19
6,Chemical Products,2902,Cyclic Hydrocarbons,2024,160953844.0,0.83
6,Chemical Products,2903,Halogenated Hydrocarbons,2024,260817759.0,0.88
6,Chemical Products,2904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",2024,87069344.0,-0.05
6,Chemical Products,2905,"Acyclic alcohol derivatives (halogenated, sulphonated, nitrated)",2024,270565625.0,0.52
6,Chemical Products,2906,Cyclic Alcohols,2024,156130083.0,0.54
6,Chemical Products,2907,Phenols,2024,107441718.0,1.15
6,Chemical Products,2908,Phenol Derivatives,2024,18879898.0,0.75
6,Chemical Products,2909,Ethers,2024,111640408.0,0.75
6,Chemical Products,2910,Epoxides,2024,31410372.0,1.19
6,Chemical Products,2911,Acetals and Hemiacetals,2024,1400842.0,
6,Chemical Products,2912,"Aldehydes, cyclic polymers, and paraformaldehyde",2024,89705298.0,1.08
6,Chemical Products,2913,Halogenated aldehyde derivatives (heading 2912),2024,20836582.0,
6,Chemical Products,2914,Ketones and Quinones,2024,274803246.0,0.92
6,Chemical Products,2915,Saturated Acyclic Monocarboxylic Acids,2024,559358510.0,0.76
6,Chemical Products,2916,Unsaturated Acyclic Monocarboxylic Acids,2024,446611034.0,1.06
6,Chemical Products,2917,Polycarboxylic Acids,2024,588269743.0,0.94
6,Chemical Products,2918,Carboxylic Acids,2024,364526210.0,0.69
6,Chemical Products,2919,Phosphoric Esters and Salts,2024,14565731.0,1.31
6,Chemical Products,2920,Other Esters,2024,75193296.0,1.29
6,Chemical Products,2921,Amine Compounds,2024,489869263.0,0.82
6,Chemical Products,2922,Oxygen Amino Compounds,2024,685554841.0,0.48
6,Chemical Products,2923,Quaternary Ammonium Salts and Hydroxides,2024,23024648.0,0.50
6,Chemical Products,2924,Carboxyamide Compounds,2024,270972707.0,1.05
6,Chemical Products,2925,Carboxyimide Compounds,2024,42823887.0,0.46
6,Chemical Products,2926,Nitrile Compounds,2024,251982986.0,1.37
6,Chemical Products,2927,"Diazo, Azo or Aoxy Compounds",2024,36988293.0,0.79
6,Chemical Products,2928,Hydrazine or Hydroxylamine Derivatives,2024,24958391.0,1.20
6,Chemical Products,2929,Other Nitrogen Compounds,2024,121592202.0,1.06
6,Chemical Products,2930,Organo-Sulfur Compounds,2024,247782566.0,0.65
6,Chemical Products,2931,Other Organo-Inorganic Compounds,2024,179702828.0,0.89
6,Chemical Products,2932,Oxygen Heterocyclic Compounds,2024,353887161.0,1.11
6,Chemical Products,2933,Nitrogen Heterocyclic Compounds,2024,1710635319.0,1.17
6,Chemical Products,2934,Nucleic Acids,2024,558999758.0,0.90
6,Chemical Products,2935,Sulfonamides,2024,64141380.0,1.25
6,Chemical Products,2936,Vitamins,2024,141186704.0,0.59
6,Chemical Products,2937,Hormones,2024,228998906.0,0.98
6,Chemical Products,2938,Glycosides,2024,25655383.0,-0.48
6,Chemical Products,2939,Vegetable Alkaloids,2024,10825927.0,0.45
6,Chemical Products,2940,Chemically Pure Sugars,2024,15640294.0,1.03
6,Chemical Products,2941,Antibiotics,2024,1700918540.0,0.71
6,Chemical Products,2942,Other Organic Compounds,2024,2436094.0,-0.14
6,Chemical Products,3001,Glands and Other Organs,2024,79788175.0,0.48
6,Chemical Products,3002,"Vaccines, blood, antisera, toxins and cultures",2024,29081375.0,0.85
6,Chemical Products,3003,Unpackaged Medicaments,2024,79192359.0,0.12
6,Chemical Products,3004,Packaged Medicaments,2024,29218874.0,0.24
6,Chemical Products,3005,Bandages,2024,5788887.0,0.72
6,Chemical Products,3006,Special Pharmaceuticals,2024,58659047.0,0.85
6,Chemical Products,3101,Animal or Vegetable Fertilizers,2024,7074702.0,-0.73
6,Chemical Products,3102,Nitrogenous Fertilizers,2024,130780676.0,-0.81
6,Chemical Products,3103,Phosphatic Fertilizers,2024,82176.0,-1.15
6,Chemical Products,3104,Potassic Fertilizers,2024,5157225.0,-1.11
6,Chemical Products,3105,Mixed Mineral or Chemical Fertilizers,2024,686909041.0,-0.91
6,Chemical Products,3201,Vegetable Tanning Extracts,2024,102044.0,
6,Chemical Products,3202,Synthetic Tanning Extracts,2024,536118.0,
6,Chemical Products,3203,Vegetable or Animal Dyes,2024,5216822.0,0.39
6,Chemical Products,3204,Synthetic Coloring Matter,2024,151225363.0,0.44
6,Chemical Products,3205,Lake Pigments,2024,217985.0,
6,Chemical Products,3206,Other Coloring Matter,2024,723366697.0,0.55
6,Chemical Products,3207,Prepared Pigments,2024,50049373.0,0.25
6,Chemical Products,3208,Nonaqueous Paints,2024,27252997.0,0.05
6,Chemical Products,3209,Aqueous Paints,2024,6417126.0,-0.18
6,Chemical Products,3210,Other Paints,2024,5266327.0,0.11
6,Chemical Products,3211,Prepared Paint Driers,2024,151167.0,
6,Chemical Products,3212,Nonaqueous Pigments,2024,24116414.0,0.93
6,Chemical Products,3213,Artistry Paints,2024,3644646.0,
6,Chemical Products,3214,Glaziers Putty,2024,46550853.0,0.29
6,Chemical Products,3215,Ink,2024,83311209.0,0.53
6,Chemical Products,3301,Essential Oils,2024,40242009.0,-0.84
6,Chemical Products,3302,Scented Mixtures,2024,47391987.0,0.06
6,Chemical Products,3303,Perfumes,2024,444594.0,-0.37
6,Chemical Products,3304,Beauty Products,2024,94274926.0,0.53
6,Chemical Products,3305,Hair Products,2024,14919798.0,0.32
6,Chemical Products,3306,Dental Products,2024,796998.0,0.26
6,Chemical Products,3307,Shaving Products,2024,8339853.0,0.19
6,Chemical Products,3401,Soap,2024,693280.0,-0.81
6,Chemical Products,3402,Cleaning Products,2024,95316915.0,-0.09
6,Chemical Products,3403,Lubricating Products,2024,15518903.0,1.24
6,Chemical Products,3404,Waxes,2024,46631094.0,0.67
6,Chemical Products,3405,Polishes and Creams,2024,3438821.0,0.84
6,Chemical Products,3406,Candles,2024,5930198.0,-0.00
6,Chemical Products,3407,Pastes and Waxes,2024,3961398.0,0.93
6,Chemical Products,3501,Casein,2024,3370.0,0.21
6,Chemical Products,3502,Water Soluble Proteins,2024,33479.0,0.41
6,Chemical Products,3503,Gelatin,2024,24761309.0,-0.64
6,Chemical Products,3504,Peptones,2024,38745914.0,0.49
6,Chemical Products,3505,Dextrins,2024,9026095.0,0.50
6,Chemical Products,3506,Glues,2024,228248846.0,0.48
6,Chemical Products,3507,Enzymes,2024,82798625.0,1.02
6,Chemical Products,3601,Propellant Powders,2024,1305871.0,0.39
6,Chemical Products,3603,Detonating Fuses,2024,373858.0,-0.78
6,Chemical Products,3605,Matches,2024,36.0,
6,Chemical Products,3606,Pyrophoric Alloys,2024,164960.0,
6,Chemical Products,3701,Photographic Plates,2024,20180554.0,1.22
6,Chemical Products,3702,Photographic Film,2024,1389967.0,1.74
6,Chemical Products,3703,Photographic Paper,2024,3853099.0,
6,Chemical Products,3704,Undeveloped Exposed Photographic Material,2024,120.0,
6,Chemical Products,3705,Developed Exposed Photographic Material,2024,9424.0,2.14
6,Chemical Products,3706,"Motion-picture film, exposed and developed",2024,99.0,
6,Chemical Products,3707,Photographic Chemicals,2024,5291748.0,2.16
6,Chemical Products,3801,Artificial Graphite,2024,59209094.0,0.78
6,Chemical Products,3802,Activated Carbon,2024,46618718.0,-0.40
6,Chemical Products,3803,Tall Oil,2024,60.0,
6,Chemical Products,3804,Wood Pulp Lyes,2024,2222023.0,0.26
6,Chemical Products,3805,Turpentine,2024,299622.0,
6,Chemical Products,3806,Rosin,2024,11067742.0,-0.42
6,Chemical Products,3807,"Wood Tar, Oils and Pitch",2024,34725.0,
6,Chemical Products,3808,Pesticides,2024,491401179.0,-0.13
6,Chemical Products,3809,Dyeing Finishing Agents,2024,29609805.0,0.56
6,Chemical Products,3810,Metal Pickling Preparations,2024,31041648.0,1.35
6,Chemical Products,3811,Antiknock,2024,17044515.0,0.69
6,Chemical Products,3812,Prepared Rubber Accelerators,2024,136195807.0,0.94
6,Chemical Products,3813,Fire Extinguishers Preparations,2024,4007631.0,
6,Chemical Products,3814,Organic Composite Solvents,2024,4585695.0,0.06
6,Chemical Products,3815,Reaction and Catalytic Products,2024,64457013.0,0.91
6,Chemical Products,3816,Refractory Cements,2024,26767655.0,0.59
6,Chemical Products,3817,Alkylbenzenes and Alkylnaphthalenes,2024,132745.0,-0.10
6,Chemical Products,3818,Disc Chemicals for Electronics,2024,182923952.0,1.52
6,Chemical Products,3819,Hydraulic Brake Fluid,2024,1605157.0,0.62
6,Chemical Products,3820,Antifreeze,2024,570359.0,0.29
6,Chemical Products,3821,Micro-Organism Culture Preparations,2024,1294272.0,1.04
6,Chemical Products,3822,Laboratory Reagents,2024,93769192.0,1.55
6,Chemical Products,3823,"Industrial Fatty Acids, Oils and Alcohols",2024,7886184.0,-0.69
6,Chemical Products,3824,Prepr binder for foundry,2024,426134169.0,0.43
6,Chemical Products,3825,Residual products of the chemical or allied industries,2024,169528.0,
7,Plastics and Rubbers,3901,Ethylene Polymers,2024,69584314.0,0.34
7,Plastics and Rubbers,3902,Propylene Polymers,2024,119618930.0,0.80
7,Plastics and Rubbers,3903,Styrene Polymers,2024,31978047.0,0.82
7,Plastics and Rubbers,3904,Vinyl Chloride Polymers,2024,1101071037.0,0.35
7,Plastics and Rubbers,3905,Other Vinyl Polymers,2024,129780783.0,1.02
7,Plastics and Rubbers,3906,Acrylic Polymers,2024,228090598.0,1.19
7,Plastics and Rubbers,3907,Polyacetals,2024,770160038.0,0.63
7,Plastics and Rubbers,3908,Polyamides,2024,375704778.0,1.39
7,Plastics and Rubbers,3909,Amino-resins,2024,254222047.0,0.77
7,Plastics and Rubbers,3910,Silicone,2024,165614121.0,1.48
